Order ID,Region,Category,Date,Revenue,Cost,Discount,Units Sold,Profit
ORD-005380,West,Groceries,2025-05-06,159.38,118.14,0.26,5,41.24
ORD-005381,West,Electronics,2025-05-10,489.81,299.74,0.02,2,190.07
ORD-005382,West,Electronics,2025-05-19,631.42,356.41,0.01,3,275.01
ORD-005383,West,Furniture,2025-05-20,291.38,226.52,0.08,2,64.86
ORD-005384,North,Groceries,2025-05-18,116.09,94.72,0.12,4,21.37
ORD-005385,North,Electronics,2025-05-04,482.42,333.27,0.08,2,149.15
ORD-005386,North,Furniture,2025-05-17,181.46,137.24,0.15,1,44.22
ORD-005387,North,Groceries,2025-05-22,96.25,74.78,0.26,3,21.47
ORD-005388,North,Electronics,2025-05-08,251.73,166.92,0.26,1,84.81
ORD-005389,North,Electronics,2025-05-21,259.17,158.0,0.09,1,101.17
ORD-005390,North,Furniture,2025-05-21,447.97,340.74,0.09,2,107.23
ORD-005391,North,Groceries,2025-05-05,74.3,55.65,0.23,3,18.65
ORD-005392,North,Groceries,2025-05-02,33.57,22.23,0.18,1,11.34
ORD-005393,North,Clothing,2025-05-02,113.27,66.24,0.33,2,47.03
ORD-005394,North,Furniture,2025-05-28,618.24,482.41,0.22,3,135.83
ORD-005395,North,Furniture,2025-05-23,669.65,444.98,0.17,4,224.67
ORD-005396,North,Groceries,2025-05-21,195.64,156.31,0.15,5,39.33
ORD-005397,North,Electronics,2025-05-05,242.96,161.05,0.09,1,81.91
ORD-005398,North,Electronics,2025-05-11,554.64,363.54,0.17,3,191.1
ORD-005399,North,Clothing,2025-05-03,60.57,33.18,0.01,1,27.39
ORD-005400,North,Furniture,2025-05-02,702.73,518.35,0.14,4,184.38
ORD-005401,North,Electronics,2025-05-19,208.83,145.72,0.05,1,63.11
ORD-005402,North,Groceries,2025-05-20,32.7,22.73,0.16,1,9.97
ORD-005403,North,Electronics,2025-05-21,1232.58,724.37,0.09,5,508.21
ORD-005404,North,Groceries,2025-05-14,154.02,126.38,0.07,4,27.64
ORD-005405,North,Clothing,2025-05-22,150.02,85.03,0.31,3,64.99
ORD-005406,North,Electronics,2025-05-05,1119.51,763.23,0.16,5,356.28
ORD-005407,North,Electronics,2025-05-12,816.29,547.48,0.3,4,268.81
ORD-005408,North,Electronics,2025-05-20,402.81,272.65,0.2,2,130.16
ORD-005409,North,Electronics,2025-05-19,548.03,357.75,0.1,3,190.28
ORD-005410,North,Electronics,2025-05-06,254.41,148.81,0.09,1,105.6
ORD-005411,North,Electronics,2025-05-08,792.96,505.32,0.12,3,287.64
ORD-005412,North,Clothing,2025-05-14,232.91,140.07,0.11,4,92.84
ORD-005413,North,Furniture,2025-05-05,592.58,382.17,0.1,4,210.41
ORD-005414,North,Clothing,2025-05-07,63.24,33.68,0.24,1,29.56
ORD-005415,North,Furniture,2025-05-23,741.72,579.3,0.08,4,162.42
ORD-005416,North,Clothing,2025-05-13,179.7,112.86,0.33,3,66.84
ORD-005417,North,Clothing,2025-05-10,246.13,136.23,0.22,4,109.9
ORD-005418,North,Furniture,2025-05-07,373.83,287.59,0.03,2,86.24
ORD-005419,North,Electronics,2025-05-06,536.78,315.74,0.26,3,221.04
ORD-005420,North,Electronics,2025-05-06,712.25,430.29,0.22,3,281.96
ORD-005421,North,Electronics,2025-05-20,1020.97,600.88,0.08,5,420.09
ORD-005422,North,Furniture,2025-05-11,550.06,412.62,0.02,3,137.44
ORD-005423,North,Furniture,2025-05-12,898.25,617.21,0.2,5,281.04
ORD-005424,North,Furniture,2025-05-19,678.58,468.36,0.27,4,210.22
ORD-005425,North,Furniture,2025-05-19,638.64,441.3,0.03,4,197.34
ORD-005426,North,Clothing,2025-05-15,237.49,131.09,0.02,4,106.4
ORD-005427,North,Furniture,2025-05-01,667.45,515.98,0.34,4,151.47
ORD-005428,North,Electronics,2025-05-14,1121.6,745.34,0.1,5,376.26
ORD-005429,North,Groceries,2025-05-17,125.78,103.45,0.35,3,22.33
ORD-005430,North,Furniture,2025-05-05,1198.23,864.47,0.2,5,333.76
ORD-005431,North,Furniture,2025-05-17,519.04,401.01,0.29,3,118.03
ORD-005432,North,Furniture,2025-05-16,323.3,225.93,0.02,2,97.37
ORD-005433,North,Clothing,2025-05-21,110.68,72.24,0.34,2,38.44
ORD-005434,North,Clothing,2025-05-26,276.01,180.67,0.33,5,95.34
ORD-005435,North,Clothing,2025-05-05,124.75,73.66,0.26,2,51.09
ORD-005436,North,Furniture,2025-05-23,873.22,564.64,0.05,5,308.58
ORD-005437,North,Clothing,2025-05-09,334.11,216.48,0.16,5,117.63
ORD-005438,North,Furniture,2025-05-24,208.78,147.54,0.34,1,61.24
ORD-005439,North,Furniture,2025-05-02,423.68,315.26,0.34,2,108.42
ORD-005440,North,Electronics,2025-05-13,849.04,589.77,0.25,3,259.27
ORD-005441,North,Electronics,2025-05-25,379.72,264.57,0.29,2,115.15
ORD-005442,North,Electronics,2025-05-27,907.29,644.44,0.07,5,262.85
ORD-005443,North,Clothing,2025-05-09,64.76,43.14,0.11,1,21.62
ORD-005444,North,Electronics,2025-05-25,500.85,324.23,0.34,2,176.62
ORD-005445,North,Furniture,2025-05-02,814.72,597.03,0.07,4,217.69
ORD-005446,North,Furniture,2025-05-11,198.71,132.14,0.32,1,66.57
ORD-005447,North,Electronics,2025-05-07,1224.01,755.53,0.33,5,468.48
ORD-005448,North,Groceries,2025-05-14,170.61,114.78,0.07,5,55.83
ORD-005449,North,Electronics,2025-05-14,602.99,364.2,0.15,4,238.79
ORD-005450,North,Electronics,2025-05-08,433.58,289.46,0.14,2,144.12
ORD-005451,North,Furniture,2025-05-13,908.56,617.0,0.25,5,291.56
ORD-005452,North,Electronics,2025-05-13,640.35,367.7,0.21,3,272.65
ORD-005453,North,Furniture,2025-05-05,484.01,303.82,0.31,2,180.19
ORD-005454,North,Furniture,2025-05-07,990.26,723.78,0.26,5,266.48
ORD-005455,North,Clothing,2025-05-12,228.68,145.55,0.3,4,83.13
ORD-005456,North,Furniture,2025-05-24,371.26,260.47,0.21,2,110.79
ORD-005457,North,Electronics,2025-05-04,167.53,118.67,0.18,1,48.86
ORD-005458,North,Electronics,2025-05-02,486.09,320.79,0.05,3,165.3
ORD-005459,North,Electronics,2025-05-21,427.26,267.43,0.26,2,159.83
ORD-005460,North,Electronics,2025-05-13,379.29,232.07,0.32,2,147.22
ORD-005461,North,Clothing,2025-05-01,303.09,171.13,0.31,5,131.96
ORD-005462,North,Clothing,2025-05-18,58.75,38.58,0.28,1,20.17
ORD-005463,North,Electronics,2025-05-12,754.49,489.71,0.13,3,264.78
ORD-005464,North,Electronics,2025-05-19,577.89,362.09,0.17,3,215.8
ORD-005465,North,Electronics,2025-05-13,935.91,608.04,0.32,4,327.87
ORD-005466,North,Clothing,2025-05-22,173.11,94.72,0.32,3,78.39
ORD-005467,North,Clothing,2025-05-26,126.44,74.33,0.05,2,52.11
ORD-005468,North,Furniture,2025-05-17,870.06,655.14,0.18,5,214.92
ORD-005469,North,Furniture,2025-05-01,660.84,514.68,0.26,4,146.16
ORD-005470,North,Furniture,2025-05-25,506.91,392.75,0.24,3,114.16
ORD-005471,North,Electronics,2025-05-20,1202.32,790.09,0.11,4,412.23
ORD-005472,North,Electronics,2025-05-18,234.1,132.97,0.29,1,101.13
ORD-005473,South,Clothing,2025-05-18,171.22,114.14,0.16,3,57.08
ORD-005474,South,Electronics,2025-05-13,397.48,221.98,0.11,2,175.5
ORD-005475,South,Furniture,2025-05-20,202.8,138.04,0.08,1,64.76
ORD-005476,South,Electronics,2025-05-20,1286.56,773.66,0.1,5,512.9
ORD-005477,South,Clothing,2025-05-16,65.42,40.15,0.22,1,25.27
ORD-005478,South,Electronics,2025-05-10,850.4,583.81,0.1,5,266.59
ORD-005479,South,Electronics,2025-05-16,1063.7,727.25,0.14,5,336.45
ORD-005480,South,Electronics,2025-05-18,548.3,390.31,0.22,3,157.99
ORD-005481,South,Furniture,2025-05-04,152.29,110.94,0.06,1,41.35
ORD-005482,South,Furniture,2025-05-16,416.24,306.57,0.23,2,109.67
ORD-005483,South,Electronics,2025-05-28,200.38,120.06,0.15,1,80.32
ORD-005484,South,Groceries,2025-05-12,91.18,62.37,0.25,2,28.81
ORD-005485,South,Furniture,2025-05-10,821.08,505.88,0.08,4,315.2
ORD-005486,South,Electronics,2025-05-04,1132.45,693.86,0.08,5,438.59
ORD-005487,South,Electronics,2025-05-05,394.77,226.09,0.25,2,168.68
ORD-005488,South,Electronics,2025-05-02,1002.94,619.0,0.19,4,383.94
ORD-005489,South,Clothing,2025-05-09,217.25,139.3,0.06,4,77.95
ORD-005490,South,Clothing,2025-05-17,324.95,184.43,0.13,5,140.52
ORD-005491,South,Furniture,2025-05-28,636.27,491.28,0.07,4,144.99
ORD-005492,South,Electronics,2025-05-15,483.23,305.96,0.28,2,177.27
ORD-005493,South,Furniture,2025-05-24,470.21,342.62,0.22,3,127.59
ORD-005494,South,Furniture,2025-05-27,466.5,312.23,0.31,3,154.27
ORD-005495,South,Clothing,2025-05-16,131.19,75.12,0.15,2,56.07
ORD-005496,South,Electronics,2025-05-24,693.94,475.88,0.11,3,218.06
ORD-005497,South,Groceries,2025-05-11,127.54,104.7,0.23,4,22.84
ORD-005498,South,Groceries,2025-05-18,130.46,93.71,0.3,3,36.75
ORD-005499,South,Furniture,2025-05-20,189.32,128.73,0.29,1,60.59
ORD-005500,South,Groceries,2025-05-10,33.17,21.63,0.04,1,11.54
ORD-005501,South,Groceries,2025-05-13,150.34,118.41,0.28,4,31.93
ORD-005502,South,Furniture,2025-05-26,749.28,491.83,0.31,5,257.45
ORD-005503,South,Electronics,2025-05-28,919.09,643.25,0.06,5,275.84
ORD-005504,South,Furniture,2025-05-25,1038.96,789.83,0.1,5,249.13
ORD-005505,South,Clothing,2025-05-11,312.51,186.7,0.25,5,125.81
ORD-005506,South,Furniture,2025-05-07,790.94,615.53,0.13,4,175.41
ORD-005507,South,Groceries,2025-05-25,34.68,26.88,0.33,1,7.8
ORD-005508,South,Clothing,2025-05-01,229.09,145.44,0.22,4,83.65
ORD-005509,South,Electronics,2025-05-04,410.76,260.28,0.34,2,150.48
ORD-005510,South,Furniture,2025-05-24,167.61,126.54,0.3,1,41.07
ORD-005511,South,Furniture,2025-05-09,672.32,500.35,0.21,4,171.97
ORD-005512,South,Furniture,2025-05-26,1064.14,726.66,0.17,5,337.48
ORD-005513,South,Electronics,2025-05-23,358.58,219.85,0.11,2,138.73
ORD-005514,South,Electronics,2025-05-05,385.66,260.57,0.15,2,125.09
ORD-005515,South,Electronics,2025-05-04,373.68,220.28,0.12,2,153.4
ORD-005516,South,Groceries,2025-05-17,201.86,134.58,0.12,5,67.28
ORD-005517,South,Groceries,2025-05-23,125.2,94.37,0.09,3,30.83
ORD-005518,South,Furniture,2025-05-02,791.47,554.11,0.0,5,237.36
ORD-005519,South,Electronics,2025-05-05,185.47,128.17,0.33,1,57.3
ORD-005520,South,Electronics,2025-05-07,1082.15,632.8,0.26,4,449.35
ORD-005521,South,Electronics,2025-05-19,862.05,581.18,0.18,4,280.87
ORD-005522,South,Electronics,2025-05-12,215.93,153.82,0.17,1,62.11
ORD-005523,South,Electronics,2025-05-16,512.8,356.05,0.29,3,156.75
ORD-005524,South,Electronics,2025-05-17,1149.93,686.52,0.22,5,463.41
ORD-005525,South,Furniture,2025-05-14,823.7,583.94,0.25,4,239.76
ORD-005526,South,Furniture,2025-05-21,749.35,543.04,0.09,4,206.31
ORD-005527,South,Furniture,2025-05-14,626.92,390.32,0.18,3,236.6
ORD-005528,South,Electronics,2025-05-11,751.66,493.26,0.35,4,258.4
ORD-005529,South,Groceries,2025-05-28,38.97,25.77,0.1,1,13.2
ORD-005530,South,Electronics,2025-05-02,190.43,132.69,0.21,1,57.74
ORD-005531,South,Groceries,2025-05-21,38.32,25.87,0.34,1,12.45
ORD-005532,South,Clothing,2025-05-10,238.99,152.44,0.28,4,86.55
ORD-005533,South,Furniture,2025-05-28,526.79,406.76,0.22,3,120.03
ORD-005534,South,Clothing,2025-05-26,144.8,81.65,0.3,2,63.15
ORD-005535,South,Furniture,2025-05-02,494.88,344.91,0.19,3,149.97
ORD-005536,South,Furniture,2025-05-02,383.3,283.87,0.08,2,99.43
ORD-005537,South,Clothing,2025-05-16,143.0,80.46,0.13,2,62.54
ORD-005538,South,Groceries,2025-05-27,34.28,22.5,0.21,1,11.78
ORD-005539,South,Furniture,2025-05-14,847.14,612.72,0.11,4,234.42
ORD-005540,South,Groceries,2025-05-12,63.65,51.82,0.13,2,11.83
ORD-005541,East,Electronics,2025-06-21,714.27,457.75,0.03,3,256.52
ORD-005542,East,Electronics,2025-06-12,592.1,364.95,0.18,3,227.15
ORD-005543,East,Clothing,2025-06-18,385.7,232.53,0.07,5,153.17
ORD-005544,East,Clothing,2025-06-05,212.39,124.8,0.2,4,87.59
ORD-005545,East,Groceries,2025-06-11,39.09,31.6,0.13,1,7.49
ORD-005546,East,Furniture,2025-06-09,664.15,465.28,0.3,4,198.87
ORD-005547,East,Clothing,2025-06-15,308.55,198.99,0.02,5,109.56
ORD-005548,East,Furniture,2025-06-02,586.09,434.65,0.28,3,151.44
ORD-005549,East,Groceries,2025-06-14,194.91,130.75,0.09,5,64.16
ORD-005550,East,Furniture,2025-06-15,349.53,223.57,0.07,2,125.96
ORD-005551,East,Electronics,2025-06-22,1150.17,671.52,0.15,5,478.65
ORD-005552,East,Electronics,2025-06-11,492.63,300.38,0.06,2,192.25
ORD-005553,East,Electronics,2025-06-01,213.34,142.09,0.16,1,71.25
ORD-005554,East,Furniture,2025-06-08,724.28,544.78,0.26,4,179.5
ORD-005555,East,Electronics,2025-06-22,546.11,321.88,0.04,2,224.23
ORD-005556,East,Electronics,2025-06-07,673.49,409.98,0.12,3,263.51
ORD-005557,East,Electronics,2025-06-02,1325.03,767.0,0.12,5,558.03
ORD-005558,East,Electronics,2025-06-05,226.08,159.17,0.0,1,66.91
ORD-005559,East,Clothing,2025-06-19,210.54,131.04,0.18,4,79.5
ORD-005560,East,Groceries,2025-06-05,195.46,149.63,0.32,5,45.83
ORD-005561,East,Furniture,2025-06-28,699.37,511.15,0.29,4,188.22
ORD-005562,East,Clothing,2025-06-15,58.57,30.88,0.33,1,27.69
ORD-005563,East,Groceries,2025-06-18,65.55,45.96,0.09,2,19.59
ORD-005564,East,Electronics,2025-06-19,219.72,145.82,0.14,1,73.9
ORD-005565,East,Groceries,2025-06-25,99.3,71.45,0.24,3,27.85
ORD-005566,East,Furniture,2025-06-05,953.18,696.47,0.12,4,256.71
ORD-005567,East,Groceries,2025-06-24,76.01,50.08,0.01,2,25.93
ORD-005568,East,Clothing,2025-06-23,180.14,94.65,0.05,3,85.49
ORD-005569,East,Electronics,2025-06-18,255.99,146.9,0.18,1,109.09
ORD-005570,East,Groceries,2025-06-13,69.28,52.1,0.33,2,17.18
ORD-005571,East,Electronics,2025-06-05,366.29,223.69,0.31,2,142.6
ORD-005572,East,Clothing,2025-06-05,53.17,32.71,0.17,1,20.46
ORD-005573,East,Electronics,2025-06-19,1031.37,581.66,0.13,5,449.71
ORD-005574,East,Groceries,2025-06-11,66.83,44.53,0.24,2,22.3
ORD-005575,East,Clothing,2025-06-04,106.88,64.53,0.24,2,42.35
ORD-005576,East,Electronics,2025-06-13,956.96,541.36,0.08,4,415.6
ORD-005577,East,Groceries,2025-06-25,160.68,129.22,0.22,4,31.46
ORD-005578,East,Groceries,2025-06-28,118.91,87.07,0.05,4,31.84
ORD-005579,East,Furniture,2025-06-12,173.65,108.92,0.29,1,64.73
ORD-005580,East,Groceries,2025-06-06,34.7,27.49,0.19,1,7.21
ORD-005581,East,Groceries,2025-06-15,100.12,73.38,0.17,3,26.74
ORD-005582,East,Electronics,2025-06-23,275.47,169.53,0.15,1,105.94
ORD-005583,East,Furniture,2025-06-13,351.27,234.74,0.29,2,116.53
ORD-005584,East,Groceries,2025-06-15,102.54,83.62,0.07,3,18.92
ORD-005585,East,Electronics,2025-06-03,950.99,579.46,0.2,5,371.53
ORD-005586,East,Furniture,2025-06-06,878.04,541.67,0.19,5,336.37
ORD-005587,East,Electronics,2025-06-04,188.32,125.94,0.09,1,62.38
ORD-005588,East,Clothing,2025-06-23,89.67,47.74,0.29,1,41.93
ORD-005589,East,Clothing,2025-06-12,304.73,190.42,0.2,5,114.31
ORD-005590,East,Electronics,2025-06-22,814.62,567.42,0.29,3,247.2
ORD-005591,East,Electronics,2025-06-08,866.32,591.43,0.05,4,274.89
ORD-005592,East,Electronics,2025-06-19,960.81,544.46,0.27,4,416.35
ORD-005593,East,Furniture,2025-06-16,246.18,172.92,0.19,1,73.26
ORD-005594,East,Furniture,2025-06-28,163.03,111.27,0.3,1,51.76
ORD-005595,East,Electronics,2025-06-27,413.39,240.71,0.03,2,172.68
ORD-005596,East,Electronics,2025-06-26,1140.29,735.84,0.04,5,404.45
ORD-005597,East,Furniture,2025-06-12,800.03,499.96,0.13,4,300.07
ORD-005598,East,Furniture,2025-06-20,877.89,539.23,0.01,5,338.66
ORD-005599,East,Clothing,2025-06-19,185.47,120.11,0.23,3,65.36
ORD-005600,East,Electronics,2025-06-09,1015.45,630.8,0.08,5,384.65
ORD-005601,East,Furniture,2025-06-06,325.79,243.38,0.28,2,82.41
ORD-005602,East,Clothing,2025-06-20,127.32,82.69,0.05,2,44.63
ORD-005603,East,Electronics,2025-06-28,572.99,364.81,0.17,3,208.18
ORD-005604,East,Electronics,2025-06-19,631.63,383.22,0.15,3,248.41
ORD-005605,East,Groceries,2025-06-28,229.6,181.8,0.1,5,47.8
ORD-005606,East,Electronics,2025-06-12,972.57,641.46,0.13,5,331.11
ORD-005607,East,Groceries,2025-06-11,69.62,54.63,0.21,2,14.99
ORD-005608,East,Electronics,2025-06-19,202.45,116.23,0.16,1,86.22
ORD-005609,East,Groceries,2025-06-06,127.81,89.17,0.19,4,38.64
ORD-005610,East,Groceries,2025-06-09,33.88,27.07,0.09,1,6.81
ORD-005611,East,Clothing,2025-06-28,301.97,184.15,0.05,4,117.82
ORD-005612,East,Electronics,2025-06-08,1025.06,633.35,0.24,5,391.71
ORD-005613,East,Clothing,2025-06-06,293.16,155.6,0.09,5,137.56
ORD-005614,East,Clothing,2025-06-06,161.36,107.06,0.32,3,54.3
ORD-005615,East,Clothing,2025-06-05,296.56,164.92,0.07,5,131.64
ORD-005616,East,Groceries,2025-06-05,123.19,80.96,0.19,3,42.23
ORD-005617,East,Electronics,2025-06-02,1155.52,810.56,0.22,5,344.96
ORD-005618,East,Clothing,2025-06-09,67.82,42.1,0.16,1,25.72
ORD-005619,East,Clothing,2025-06-25,157.38,104.89,0.17,3,52.49
ORD-005620,East,Electronics,2025-06-07,469.08,283.6,0.13,2,185.48
ORD-005621,East,Clothing,2025-06-15,285.58,189.32,0.02,5,96.26
ORD-005622,East,Electronics,2025-06-19,967.49,612.25,0.3,4,355.24
ORD-005623,East,Electronics,2025-06-17,1124.83,705.39,0.2,5,419.44
ORD-005624,East,Electronics,2025-06-10,1171.43,757.59,0.21,5,413.84
ORD-005625,East,Groceries,2025-06-18,138.91,110.85,0.12,4,28.06
ORD-005626,East,Clothing,2025-06-08,304.19,199.7,0.03,5,104.49
ORD-005627,East,Furniture,2025-06-16,502.39,336.64,0.24,3,165.75
ORD-005628,East,Electronics,2025-06-01,905.47,593.0,0.09,4,312.47
ORD-005629,East,Groceries,2025-06-26,168.55,124.76,0.08,5,43.79
ORD-005630,East,Electronics,2025-06-27,864.41,581.61,0.18,4,282.8
ORD-005631,East,Furniture,2025-06-20,923.54,647.52,0.24,5,276.02
ORD-005632,East,Clothing,2025-06-13,140.61,75.35,0.08,2,65.26
ORD-005633,East,Electronics,2025-06-10,805.46,496.13,0.16,4,309.33
ORD-005634,East,Furniture,2025-06-14,361.35,229.87,0.12,2,131.48
ORD-005635,East,Electronics,2025-06-01,639.12,443.41,0.11,2,195.71
ORD-005636,East,Furniture,2025-06-06,373.24,284.52,0.2,2,88.72
ORD-005637,East,Clothing,2025-06-25,166.62,91.33,0.25,3,75.29
ORD-005638,East,Clothing,2025-06-12,165.32,97.91,0.12,2,67.41
ORD-005639,East,Clothing,2025-06-07,139.27,80.89,0.22,3,58.38
ORD-005640,East,Groceries,2025-06-18,67.76,47.48,0.21,2,20.28
ORD-005641,East,Electronics,2025-06-13,581.09,340.44,0.32,3,240.65
ORD-005642,East,Furniture,2025-06-19,1137.32,837.62,0.2,5,299.7
ORD-005643,West,Groceries,2025-06-19,32.08,24.69,0.09,1,7.39
ORD-005644,West,Clothing,2025-06-12,292.37,164.24,0.28,5,128.13
ORD-005645,West,Groceries,2025-06-28,144.92,112.27,0.18,4,32.65
ORD-005646,West,Electronics,2025-06-16,454.92,258.41,0.24,2,196.51
ORD-005647,West,Electronics,2025-06-17,207.35,143.82,0.08,1,63.53
ORD-005648,West,Electronics,2025-06-16,493.45,287.68,0.21,2,205.77
ORD-005649,West,Groceries,2025-06-21,204.23,141.11,0.2,5,63.12
ORD-005650,West,Clothing,2025-06-28,336.72,202.44,0.35,5,134.28
ORD-005651,West,Electronics,2025-06-28,830.78,555.95,0.15,4,274.83
ORD-005652,West,Groceries,2025-06-26,66.04,51.68,0.01,2,14.36
ORD-005653,West,Electronics,2025-06-16,755.31,464.23,0.09,4,291.08
ORD-005654,West,Electronics,2025-06-07,436.46,261.21,0.29,2,175.25
ORD-005655,West,Electronics,2025-06-26,736.51,467.13,0.06,4,269.38
ORD-005656,West,Electronics,2025-06-18,385.95,236.0,0.14,2,149.95
ORD-005657,West,Clothing,2025-06-12,107.73,60.59,0.2,2,47.14
ORD-005658,West,Groceries,2025-06-05,145.79,107.21,0.33,5,38.58
ORD-005659,West,Electronics,2025-06-23,260.0,157.43,0.27,1,102.57
ORD-005660,West,Furniture,2025-06-05,761.82,508.76,0.11,4,253.06
ORD-005661,West,Clothing,2025-06-19,147.02,87.63,0.12,2,59.39
ORD-005662,West,Electronics,2025-06-23,381.95,230.98,0.23,2,150.97
ORD-005663,West,Clothing,2025-06-02,140.14,75.94,0.27,2,64.2
ORD-005664,West,Clothing,2025-06-21,208.68,125.86,0.08,4,82.82
ORD-005665,West,Furniture,2025-06-28,459.68,327.75,0.06,3,131.93
ORD-005666,West,Furniture,2025-06-15,201.83,145.47,0.34,1,56.36
ORD-005667,West,Clothing,2025-06-27,276.23,183.97,0.11,4,92.26
ORD-005668,West,Electronics,2025-06-13,829.42,560.79,0.03,5,268.63
ORD-005669,West,Furniture,2025-06-09,188.93,143.75,0.18,1,45.18
ORD-005670,West,Electronics,2025-06-21,724.15,453.7,0.06,3,270.45
ORD-005671,West,Groceries,2025-06-11,136.0,90.66,0.04,4,45.34
ORD-005672,West,Groceries,2025-06-27,34.29,26.49,0.29,1,7.8
ORD-005673,West,Furniture,2025-06-19,735.58,471.75,0.05,5,263.83
ORD-005674,West,Clothing,2025-06-20,250.41,141.69,0.24,4,108.72
ORD-005675,West,Furniture,2025-06-26,319.11,221.72,0.23,2,97.39
ORD-005676,West,Clothing,2025-06-03,323.33,189.4,0.31,5,133.93
ORD-005677,West,Groceries,2025-06-02,199.02,150.88,0.01,5,48.14
ORD-005678,West,Furniture,2025-06-25,808.72,587.94,0.2,4,220.78
ORD-005679,West,Furniture,2025-06-14,153.12,117.21,0.14,1,35.91
ORD-005680,West,Electronics,2025-06-12,463.84,292.99,0.26,2,170.85
ORD-005681,West,Electronics,2025-06-17,939.76,601.49,0.22,5,338.27
ORD-005682,West,Clothing,2025-06-21,283.13,173.53,0.15,5,109.6
ORD-005683,West,Furniture,2025-06-14,182.5,112.49,0.26,1,70.01
ORD-005684,West,Furniture,2025-06-04,528.04,378.01,0.18,3,150.03
ORD-005685,West,Clothing,2025-06-14,135.13,72.06,0.21,2,63.07
ORD-005686,West,Furniture,2025-06-09,424.29,321.97,0.06,2,102.32
ORD-005687,West,Electronics,2025-06-25,921.11,646.51,0.1,4,274.6
ORD-005688,West,Furniture,2025-06-02,504.81,325.14,0.15,3,179.67
ORD-005689,West,Groceries,2025-06-08,141.76,97.01,0.21,4,44.75
ORD-005690,West,Electronics,2025-06-20,679.37,471.83,0.32,3,207.54
ORD-005691,West,Electronics,2025-06-04,1219.36,816.55,0.07,5,402.81
ORD-005692,West,Clothing,2025-06-28,316.95,178.47,0.18,5,138.48
ORD-005693,West,Furniture,2025-06-12,162.74,124.2,0.24,1,38.54
ORD-005694,West,Electronics,2025-06-01,449.02,251.66,0.31,2,197.36
ORD-005695,West,Furniture,2025-06-27,341.39,260.84,0.26,2,80.55
ORD-005696,West,Furniture,2025-06-05,645.34,459.93,0.16,4,185.41
ORD-005697,West,Furniture,2025-06-07,666.51,421.98,0.14,4,244.53
ORD-005698,West,Furniture,2025-06-25,855.65,655.86,0.34,5,199.79
ORD-005699,West,Electronics,2025-06-17,192.81,133.03,0.17,1,59.78
ORD-005700,West,Electronics,2025-06-07,825.55,470.84,0.13,4,354.71
ORD-005701,West,Groceries,2025-06-01,38.54,29.66,0.11,1,8.88
ORD-005702,West,Electronics,2025-06-03,334.58,221.8,0.13,2,112.78
ORD-005703,West,Groceries,2025-06-03,104.8,71.64,0.27,3,33.16
ORD-005704,West,Furniture,2025-06-18,336.39,229.5,0.07,2,106.89
ORD-005705,West,Clothing,2025-06-08,117.47,71.81,0.18,2,45.66
ORD-005706,West,Clothing,2025-06-09,309.26,190.16,0.25,4,119.1
ORD-005707,West,Furniture,2025-06-13,285.83,197.74,0.34,2,88.09
ORD-005708,West,Electronics,2025-06-16,224.27,136.45,0.27,1,87.82
ORD-005709,West,Furniture,2025-06-03,608.34,380.48,0.13,4,227.86
ORD-005710,West,Clothing,2025-06-08,194.12,115.41,0.3,3,78.71
ORD-005711,West,Electronics,2025-06-16,868.02,496.91,0.08,4,371.11
ORD-005712,West,Clothing,2025-06-02,189.87,110.89,0.29,3,78.98
ORD-005713,West,Electronics,2025-06-10,823.48,507.9,0.18,3,315.58
ORD-005714,West,Clothing,2025-06-19,200.37,107.11,0.21,4,93.26
ORD-005715,West,Clothing,2025-06-17,52.08,32.65,0.3,1,19.43
ORD-005716,West,Electronics,2025-06-03,1071.08,623.96,0.23,5,447.12
ORD-005717,West,Furniture,2025-06-10,335.35,256.55,0.19,2,78.8
